1.wav|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.
104.wav|세상 일이란 내 맘에 안든다고 내가 가는 길이 아니라고 해서 마구 평가할 수도 있을 것이다 그러나 이 사람이 보기에 김영삼총재는 굳은 신념으로 결론에 이른 만큼 결코 변하지 않을 것이라고 믿는다.|세상 일이란 내 맘에 안든다고 내가 가는 길이 아니라고 해서 마구 평가할 수도 있을 것이다 그러나 이 사람이 보기에 김영삼총재는 굳은 신념으로 결론에 이른 만큼 결코 변하지 않을 것이라고 믿는다.
105.wav|김 민주총재의 이번 결단을 어떻게 평가하나.|김 민주총재의 이번 결단을 어떻게 평가하나.
106.wav|약속대로 시행하는 것을 오늘 다시 확인했다.|약속대로 시행하는 것을 오늘 다시 확인했다.
107.wav|이견이 있을 것이라고 예상들을 한 모양이구먼 셋이 앉아 장시간 다듬은 문장이고 아무 이의가 없었다.|이견이 있을 것이라고 예상들을 한 모양이구먼 셋이 앉아 장시간 다듬은 문장이고 아무 이의가 없었다.
108.wav|고속도로를 통한 이번 설날 귀향길이 그런대로 순조롭게 이루어질 수 있었던 것은 높은 시민정신과 사백 육십오 명 고속도로 순찰대원들의 노력 덕분입니다.|고속도로를 통한 이번 설날 귀향길이 그런대로 순조롭게 이루어질 수 있었던 것은 높은 시민정신과 사백 육십오 명 고속도로 순찰대원들의 노력 덕분입니다.
109.wav|치안본부 고속도로 순찰대장 안정희경정은 이십칠일까지 귀향길이 원활할 수 있었던 공로를 높은 시민의식과 부하직원들의 고생으로 돌렸다.|치안본부 고속도로 순찰대장 안정희경정은 이십칠일까지 귀향길이 원활할 수 있었던 공로를 높은 시민의식과 부하직원들의 고생으로 돌렸다.
110.wav|안경정은 이번 귀향작전에서는 단거리 고속도로 통행을 막고 교통량을 분산시키는 등 정체요인을 해소하는 데 가장 큰 역점을 두었다고 말했다.|안경정은 이번 귀향작전에서는 단거리 고속도로 통행을 막고 교통량을 분산시키는 등 정체요인을 해소하는 데 가장 큰 역점을 두었다고 말했다.
111.wav|만일 대낮에 이렇게 많은 눈이 내렸다면 차량운행 때문에 제설작업이 불가능해 도시기능이 마비됐을 것입니다.|만일 대낮에 이렇게 많은 눈이 내렸다면 차량운행 때문에 제설작업이 불가능해 도시기능이 마비됐을 것입니다.
112.wav|주요 간선도로에 쌓인 눈을 녹이는 데 쓰인 염화칼슘만도 예년의 연간소비량 칠백 오십톤의 세배가 되는 이천 이백 오십톤을 썼습니다.|주요 간선도로에 쌓인 눈을 녹이는 데 쓰인 염화칼슘만도 예년의 연간소비량 칠백 오십톤의 세배가 되는 이천 이백 오십톤을 썼습니다.
113.wav|이국장은 광범위한 지역의 눈을 단시간에 치워야 하기 때문에 제설작업은 그만큼 어려움이 따른다며 올해부터는 서독에서 특수제설차 열여덟대를 도입하는 등 제설작업의 기계화를 추진할 계획이라고 밝혔다.|이국장은 광범위한 지역의 눈을 단시간에 치워야 하기 때문에 제설작업은 그만큼 어려움이 따른다며 올해부터는 서독에서 특수제설차 열여덟대를 도입하는 등 제설작업의 기계화를 추진할 계획이라고 밝혔다.
114.wav|억울하게 죽은 남편의 명예가 십여년만에 조금이나마 회복돼 기쁩니다.|억울하게 죽은 남편의 명예가 십여년만에 조금이나마 회복돼 기쁩니다.
115.wav|그러나 백씨는 오공의 첫 단추가 잘못 끼워진 계기가 된 남편의 죽음이 명예추서만으로 완전히 보상받았다고는 할 수 없다고 했다.|그러나 백씨는 오공의 첫 단추가 잘못 끼워진 계기가 된 남편의 죽음이 명예추서만으로 완전히 보상받았다고는 할 수 없다고 했다.
116.wav|정치적 격변기의 와중에서 갑작스레 남편의 죽음을 맞은 백씨는 그 충격으로 양쪽 눈의 시력을 완전히 상실 한때 깊은 절망에 빠지기도 했다 그러나 퇴직하면 사회봉사활동에 여생을 바치자던 남편의 생전 뜻에 따라 백씨는 지난 팔십삼년부터 부산 영도구 영선동에 불교자비원이라는 봉사단체를 만들어 생활상담과 함께 나환자 정박아 등 불우이웃을 돕고 있다 백씨는 지난해 시월 국회에 김오랑소령에 대한 일계급 특진 서훈및 보상을 요구하는 청원을 제출했었다.|정치적 격변기의 와중에서 갑작스레 남편의 죽음을 맞은 백씨는 그 충격으로 양쪽 눈의 시력을 완전히 상실 한때 깊은 절망에 빠지기도 했다 그러나 퇴직하면 사회봉사활동에 여생을 바치자던 남편의 생전 뜻에 따라 백씨는 지난 팔십삼년부터 부산 영도구 영선동에 불교자비원이라는 봉사단체를 만들어 생활상담과 함께 나환자 정박아 등 불우이웃을 돕고 있다 백씨는 지난해 시월 국회에 김오랑소령에 대한 일계급 특진 서훈및 보상을 요구하는 청원을 제출했었다.
117.wav|우리들의 일자리를 보존하기 위해 미군이 계속 주둔해야 한다는 것은 아닙니다.|우리들의 일자리를 보존하기 위해 미군이 계속 주둔해야 한다는 것은 아닙니다.
118.wav|미군철수에 앞서 주한미군 부대에서 일하는 이만 오천여명의 한국인 노동자들에 대한 사후대책을 마련해 달라는 것입니다.|미군철수에 앞서 주한미군 부대에서 일하는 이만 오천여명의 한국인 노동자들에 대한 사후대책을 마련해 달라는 것입니다.
119.wav|노조측이 제시하는 사후대책은 정부가 주한미군 종사자들에 대한 전업을 알선해 주고 전업하기 어려운 사람들에게는 재교육을 통해 취업의 길을 열어달라는 것이다.|노조측이 제시하는 사후대책은 정부가 주한미군 종사자들에 대한 전업을 알선해 주고 전업하기 어려운 사람들에게는 재교육을 통해 취업의 길을 열어달라는 것이다.
120.wav|현재 한국인들이 미군부대에서 맡고 있는 업무는 항공기와 각종 군사용 중장비 정비업무로부터 행정업무에 이르기까지 다양합니다.|현재 한국인들이 미군부대에서 맡고 있는 업무는 항공기와 각종 군사용 중장비 정비업무로부터 행정업무에 이르기까지 다양합니다.
121.wav|배고픔을 이기지 못해 인가를 찾아내려 오는 산짐승들을 따뜻이 보살펴주는 것은 사람으로서의 도리일 것입니다.|배고픔을 이기지 못해 인가를 찾아내려 오는 산짐승들을 따뜻이 보살펴주는 것은 사람으로서의 도리일 것입니다.
122.wav|강원도청 심종한산림국장은 그런 뜻에서 요즘 산간지방을 중심으로 폭설로 먹이를 구하지 못해 인가로 내려오는 야생조수를 보호하고 먹이를 주는 운동이 주민들사이에 활발히 전개되고 있는 현상에 대해 고마워했다.|강원도청 심종한산림국장은 그런 뜻에서 요즘 산간지방을 중심으로 폭설로 먹이를 구하지 못해 인가로 내려오는 야생조수를 보호하고 먹이를 주는 운동이 주민들사이에 활발히 전개되고 있는 현상에 대해 고마워했다.
123.wav|심국장은 도에서도 주민들의 뜻에 발맞춰 삼일부터 칠일까지 산짐승들이 즐겨먹는 옥수수 고구마 시래기 등 십톤을 눈덮인 산간지방의 계곡 능선 등에 뿌렸고 십일에는 산림청의 도움을 받아 접근이 불가능한 오지산골에도 헬기를 동원 먹이를 살포하는 등 이달말까지 먹이주기를 계속할 예정이라고 밝혔다.|심국장은 도에서도 주민들의 뜻에 발맞춰 삼일부터 칠일까지 산짐승들이 즐겨먹는 옥수수 고구마 시래기 등 십톤을 눈덮인 산간지방의 계곡 능선 등에 뿌렸고 십일에는 산림청의 도움을 받아 접근이 불가능한 오지산골에도 헬기를 동원 먹이를 살포하는 등 이달말까지 먹이주기를 계속할 예정이라고 밝혔다.
124.wav|그러나 아직도 일부 몰지각한 밀렵꾼들이 올무 덫을 놓거나 함정 등을 파놓고 몰래 짐승을 잡는 일이 근절되고 있지 않습니다.|그러나 아직도 일부 몰지각한 밀렵꾼들이 올무 덫을 놓거나 함정 등을 파놓고 몰래 짐승을 잡는 일이 근절되고 있지 않습니다.
125.wav|심국장은 한국엽도협의회등의 협조를 받아 계도를 하고 있지만 일부 엽사들이 여전히 불법엽구를 이용 밀렵하는 행위가 근절되지 않고 있다고 안타까워했다.|심국장은 한국엽도협의회등의 협조를 받아 계도를 하고 있지만 일부 엽사들이 여전히 불법엽구를 이용 밀렵하는 행위가 근절되지 않고 있다고 안타까워했다.
126.wav|국장은 한국엽도협회등의 협조를 받아 계도를 하고 있지만 일부 엽사들이 여전히 불법엽구를 이용 밀렵하는 행위가 근절되지 않고 있다고 안타까워했다.|국장은 한국엽도협회등의 협조를 받아 계도를 하고 있지만 일부 엽사들이 여전히 불법엽구를 이용 밀렵하는 행위가 근절되지 않고 있다고 안타까워했다.
127.wav|영업시간 제한으로 장사가 안되는 입장에서야 이 조치를 완화해주길 바라는 마음 굴뚝 같지만 먼저 퇴폐문화 곧 이태원이라는 인식부터 고쳐지도록 하자는 데 의견을 모았습니다.|영업시간 제한으로 장사가 안되는 입장에서야 이 조치를 완화해주길 바라는 마음 굴뚝 같지만 먼저 퇴폐문화 곧 이태원이라는 인식부터 고쳐지도록 하자는 데 의견을 모았습니다.
128.wav|지난 구일 건전 위락문화 조성 결의대회를 가진 서울용산구 이태원 일대 유흥요식업자들의 모임인 한남동 이태원 업주협의회회장 이석우씨는 이태원은 널리 알려진 지역이어서 오히려 퇴폐업소가 없는 편이지만 일반인들의 인식을 바꾸기 위해 미성년자 입장규제 거리질서 확립작업을 벌이기로 했다고 말했다.|지난 구일 건전 위락문화 조성 결의대회를 가진 서울용산구 이태원 일대 유흥요식업자들의 모임인 한남동 이태원 업주협의회회장 이석우씨는 이태원은 널리 알려진 지역이어서 오히려 퇴폐업소가 없는 편이지만 일반인들의 인식을 바꾸기 위해 미성년자 입장규제 거리질서 확립작업을 벌이기로 했다고 말했다.
129.wav|앞으로 업주들의 정기적인 모임을 통해 퇴폐영업행위는 자체적으로 규제토록 하고 거리에서의 호객 폭력행위등도 막아 나가겠다는 것이다.|앞으로 업주들의 정기적인 모임을 통해 퇴폐영업행위는 자체적으로 규제토록 하고 거리에서의 호객 폭력행위등도 막아 나가겠다는 것이다.
130.wav|이씨등 업주들의 정화움직임 뒤에는 물론 건전한 위락풍토를 조성할테니 영업시간 제한조치를 완화해달라는 희망이 담겨 있다고 이씨는 인정한다.|이씨등 업주들의 정화움직임 뒤에는 물론 건전한 위락풍토를 조성할테니 영업시간 제한조치를 완화해달라는 희망이 담겨 있다고 이씨는 인정한다.
131.wav|이씨는 육백여개의 접객업소가 팔십퍼센트이상씩 매출이 떨어져 이미 사십퍼센트가량의 종업원이 해고되는 등 위기를 맞고 있다며 한국의 정취를 짧은 시간안에 느낄 수 있는 관광명소로 세계에 알려진 이태원이 사라진다는 것은 국가적으로도 손해라고 말했다.|이씨는 육백여개의 접객업소가 팔십퍼센트이상씩 매출이 떨어져 이미 사십퍼센트가량의 종업원이 해고되는 등 위기를 맞고 있다며 한국의 정취를 짧은 시간안에 느낄 수 있는 관광명소로 세계에 알려진 이태원이 사라진다는 것은 국가적으로도 손해라고 말했다.
132.wav|전부는 아니겠지만 나를 아끼는 의미라고 생각한다.|전부는 아니겠지만 나를 아끼는 의미라고 생각한다.
133.wav|노대통령은 성실하고 솔직하고 능력 있는 분이다.|노대통령은 성실하고 솔직하고 능력 있는 분이다.
134.wav|민정당 간판을 내리는 일은 대단한 결단으로 높이 평가해야 한다.|민정당 간판을 내리는 일은 대단한 결단으로 높이 평가해야 한다.
